0,,0
1,,0
2,week,1
3,,0
4,,0
5,,0
6,say,1
7,,0
8,,0
9,one,1
10,,0
11,exam,1
12,,0
13,due,1
14,,0
15,,0
16,see,1
17,like,1
18,around,1
19,,0
20,like,1
21,area,1
22,,0
23,,0
24,,0
25,,0
26,,0
27,see ear ent,3
28,,0
29,,0
30,,0
31,,0
32,,0
33,doctor,1
34,,0
35,,0
36,,0
37,,0
38,blood,1
39,,0
40,,0
41,,0
42,,0
43,pain,1
44,help,1
45,,0
46,,0
47,,0
48,,0
49,,0
50,due,1
51,,0
52,,0
53,,0
54,,0
55,neck,1
56,,0
57,,0
58,,0
59,,0
60,,0
61,,0
62,,0
63,,0
64,,0
65,,0
66,,0
67,neck sever day,3
68,,0
69,,0
70,,0
71,,0
72,,0
73,,0
74,joint,1
75,,0
76,,0
77,,0
78,,0
79,,0
80,,0
81,birth,1
82,,0
83,,0
84,pain symptom,2
85,,0
86,prescrib,1
87,,0
88,,0
89,,0
90,,0
91,,0
92,,0
93,doctor,1
94,,0
95,,0
96,,0
97,,0
98,test slow work blood,4
99,use,1
100,test 2,2
101,could,1
102,,0
103,,0
104,need surgeri pain,3
105,chest,1
106,,0
107,,0
108,,0
109,one,1
110,,0
111,,0
112,,0
113,sound cancer doctor,3
114,,0
115,say,1
116,headach,1
117,pain,1
118,sinc,1
119,,0
120,,0
121,,0
122,,0
123,,0
124,cancer year,2
125,see,1
126,could,1
127,,0
128,,0
129,,0
130,,0
131,treat,1
132,,0
133,caus,1
134,heart get,2
135,,0
136,,0
137,infect wrong,2
138,,0
139,also,1
140,,0
141,like,1
142,,0
143,symptom,1
144,pain,1
145,post,1
146,dentist,1
147,,0
148,like,1
149,,0
150,,0
151,cannot,1
152,,0
153,,0
154,,0
155,,0
156,anyth,1
157,non see,2
158,,0
159,effect,1
160,,0
161,,0
162,,0
163,,0
164,take,1
165,,0
166,caus could symptom,3
167,,0
168,,0
169,,0
170,like,1
171,,0
172,help,1
173,,0
174,even keep,2
175,4,1
176,,0
177,,0
178,,0
179,,0
180,,0
181,,0
182,,0
183,pain,1
184,throat,1
185,,0
186,breast,1
187,could,1
188,occur,1
189,,0
190,use,1
191,pain,1
192,,0
193,like doctor,2
194,5,1
195,week take,2
196,,0
197,,0
198,infect,1
199,,0
200,,0
201,one,1
202,pain,1
203,,0
204,,0
205,,0
206,,0
207,joint,1
208,,0
209,,0
210,,0
211,,0
212,,0
213,,0
214,,0
215,,0
216,,0
217,,0
218,,0
219,,0
220,,0
221,,0
222,,0
223,take,1
224,test,1
225,,0
226,,0
227,help day,2
228,,0
229,,0
230,,0
231,,0
232,,0
233,,0
234,,0
235,,0
236,,0
237,,0
238,,0
239,,0
240,,0
241,test infect,2
242,,0
243,,0
244,doesnt,1
245,,0
246,,0
247,,0
248,test,1
249,could,1
250,,0
251,throat,1
252,,0
253,symptom,1
254,,0
255,,0
256,,0
257,someth,1
258,rectal get,2
259,could,1
260,could,1
261,,0
262,,0
263,,0
264,infect,1
265,,0
266,,0
267,caus,1
268,,0
269,,0
270,normal,1
271,,0
272,,0
273,,0
274,,0
275,,0
276,,0
277,,0
278,go,1
279,,0
280,4,1
281,,0
282,need ultrasound mammogram breast,4
283,start,1
284,,0
285,,0
286,,0
287,,0
288,,0
289,,0
290,breath,1
291,,0
292,,0
293,,0
294,,0
295,,0
296,,0
297,,0
298,,0
299,,0
300,sever,1
301,,0
302,,0
303,,0
304,,0
305,,0
306,,0
307,,0
308,,0
309,work,1
310,,0
311,,0
312,,0
313,pleas throat problem,3
314,mammogram breast tissu normal,4
315,consid,1
316,,0
317,make,1
318,,0
319,,0
320,,0
321,,0
322,,0
323,,0
324,,0
325,normal,1
326,may 2,2
327,,0
328,infect,1
329,,0
330,,0
331,dentist,1
332,mani,1
333,also,1
334,,0
335,,0
336,,0
337,,0
338,,0
339,,0
340,caus,1
341,,0
342,take,1
343,,0
344,,0
345,,0
346,,0
347,,0
348,,0
349,,0
350,,0
351,back,1
352,,0
353,breast doctor,2
354,like,1
355,,0
356,,0
357,,0
358,get,1
359,,0
360,,0
361,,0
362,,0
363,,0
364,,0
365,caus,1
366,,0
367,reason,1
368,,0
369,surgeri,1
370,abscess,1
371,pain,1
