0,,0
1,,1
2, ent,2
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,1
12,,0
13,,0
14,,1
15,,1
16,,1
17,,1
18,,1
19,,0
20,,0
21,,1
22,,0
23,,0
24,,1
25,,1
26,,0
27,,1
28,,0
29,,0
30,,1
31,,0
32,,0
33, surgery,2
34,,0
35, pain,2
36, throat pain,3
37,,0
38,,1
39,,1
40,,1
41,,1
42,,0
43,pain,1
44,,1
45,,1
46,,1
47,,0
48,,0
49, tmj,2
50,,0
51,,1
52,,0
53, pain,2
54,,1
55,,1
56,,0
57,,1
58,,0
59,,0
60,,0
61,,0
62,,0
63,,0
64,,1
65,,0
66,,1
67, pain,2
68,,0
69,,1
70,,1
71,,1
72, sleep,2
73,,0
74,,1
75,,0
76, broken,2
77,,1
78,,1
79,,0
80, insomnia headaches,3
81,,0
82,,1
83,,0
84, cancer,2
85,,1
86,,1
87,,0
88,,1
89,,1
90,,0
91,,0
92,,0
93,,0
94,,0
95,,1
96,,0
97,,1
98, pain,2
99,,1
100,,0
101,,0
102,,1
103,,1
104, surgery,2
105,,0
106,,1
107,,0
108,,1
109,,0
110,,1
111,,1
112,,1
113,,0
114,,1
115,,0
116,,1
117, pain,2
118,,0
119,,1
120,,1
121, sex,2
122,,0
123,,1
124,,0
125,,1
126,,0
127,,0
128,,0
129,,1
130,,1
131,,1
132,,1
133,,0
134,,0
135,,1
136,,0
137,,1
138,,0
139,,1
140,,1
141,,1
142,,0
143,,1
144,pain,1
145, pain back,3
146,,1
147,,0
148,,0
149,,0
150, dizziness headache,3
151,,1
152,,1
153,,0
154,,0
155,,0
156,,1
157,,1
158,,0
159,,0
160,,1
161,,0
162,,1
163,,0
164,,1
165,,0
166,,1
167,,0
168,better,1
169,,1
170, sore back,3
171,,0
172,,0
173,,1
174,,0
175,,0
176,,0
177,pain,1
178,,1
179,,1
180,,1
181,,1
182,,0
183,,0
184,,1
185,,1
186, abdominal,2
187,,1
188,,1
189,,0
190,,0
191,,1
192,,1
193,,1
194, stress pain headache,4
195,,1
196,,0
197,,1
198,,1
199,,1
200,,0
201,,1
202,,1
203,,1
204,,0
205,,1
206,,0
207,,0
208,,1
209,,1
210,,0
211,,1
212,,1
213,,1
214,chest,1
215,,0
216,,0
217,,1
218,,1
219,,1
220,,0
221,,1
222,,0
223,,1
224,,1
225,,0
226,,1
227,,0
228,,0
229,,1
230,,0
231,,1
232,,0
233,,1
234,,0
235,headache,1
236,,0
237,,1
238,,0
239,,0
240,,0
241,,0
242,,0
243,,1
244,,0
245,,0
246,,1
247,,1
248,,1
249,,0
250,,1
251,cough infection,2
252,,0
253,,1
254,,1
255,,1
256,,1
257, lung cancer,3
258,,0
259, pain,2
260,,1
261,,0
262,,0
263,,1
264,,0
265,,1
266,,0
267,,0
268,,1
269,,1
270, pain,2
271,,1
272,,0
273,,0
274,,1
275,,1
276,,1
277,,0
278,,0
279,,0
280,,1
281,nasal,1
282,ultrasound mammogram breast,3
283,,1
284,,0
285,,1
286, blood,2
287, virus,2
288,,0
289,ultrasound mammogram breast,3
290,,0
291,,1
292,,0
293,,0
294,,1
295,,0
296,,1
297,,1
298,,0
299, cancer,2
300, pain,2
301,,1
302,,0
303,,0
304,,0
305,,0
306,,1
307,,0
308,,0
309, pain,2
310,,0
311,,0
312,,1
313,,1
314,,0
315,,0
316,,1
317,,1
318,,1
319,,0
320,,0
321,,0
322,,0
323,,1
324,child,1
325, stress pain,3
326,,1
327,,0
328, cough infection,3
329,,1
330,,1
331,,1
332,,0
333,,0
334,,1
335,,0
336,,0
337,,1
338,,1
339,,1
340,,0
341,,0
342,,0
343,,0
344,,0
345,,0
346,,1
347, surgery,2
348,,1
349,,1
350,,1
351,,0
352,surgery,1
353, breast,2
354,,0
355,,1
356,,0
357,,0
358,,0
359,,1
360,,1
361,,0
362,,1
363,,0
364,,0
365,,0
366,surgery,1
367,,1
368,,0
369, infection,2
370,dental,1
371,,1
372,,1
373,,0
374,surgery,1
375,surgery,1
376,,1
377,,1
378,,0
379,,0
380,,0
381,,0
382,,0
383,headache,1
384, pain,2
385,,1
386, jaw pain tooth,4
387,,0
388,,1
389,,0
390,,0
391,,0
392,,1
393,,0
394,,0
395,,0
396,,1
397,,0
398,,0
399,,0
400,,0
401,,1
402, surgery,2
403,,0
404,,1
405,,1
406,,1
407,,1
408,,1
409, surgery,2
410,,0
411,,1
412,,1
413, cancer,2
414,,1
415,,1
416,,1
417,,0
418, injury,2
419,,1
420,,0
421,,1
422,,1
423,,1
424,b,1
425,,1
426,,0
427,,0
428,,1
429,,0
430,,1
431,,1
432,,1
433,,0
434,,0
435,,0
436,surgery,1
437,,0
438,,1
439,,1
440,,0
441,,1
442,,1
443,pain,1
444, surgery,2
445,,0
446,,1
447,,1
448, pain,2
449,,1
450,,0
451,,0
452,,1
453,,0
454,,0
455,,1
456,,0
457, foot,2
458,,1
459,,0
460,,1
461,,1
462, brain,2
463,,0
464,,0
465,,1
466,,1
467,,1
468,,0
469,,0
470,,1
471,,1
472,,0
473,,0
474,,1
475,,1
476,,0
477, pain,2
478,surgery,1
479, surgery,2
480,,0
481,,1
482,,1
483,,1
484, infection,2
485,,0
486,pain,1
487,,1
488,,1
489,,0
490,,1
491,,0
492,,1
493,,1
494,,0
495,,0
496,,0
497,,0
498,,0
499,,1
500,,0
501,,0
502,,0
503,,0
504,,1
505,,1
506,,1
507, pain back,3
508,,0
509,surgery,1
510,,1
511,,1
512,,0
513,,1
514,,0
515, leg,2
516,,0
517,,0
518, sleep,2
519,,1
520, brain,2
521,,1
522,,1
523, fever infection,3
524,,1
525,,0
526,,1
527,,0
528,,0
529,,0
530,,0
531,,1
532,,0
533,,1
534,,1
535,,0
536,,0
537, pain,2
538,,0
539,,0
540,,1
541,,1
542,,0
543,,0
544,,1
545,,0
546,,0
547,,0
548,,0
549,,0
550,,1
551, tmj teeth,3
552,,0
553,,0
554,,0
555,,0
556,,0
557,,1
558,,0
559,heart,1
560,,1
561,,0
562,,0
563,,1
564,,0
565,,1
566,,1
567, pain,2
568,,0
569,,0
570,,1
571,,0
572, pain,2
573,breast,1
574, eye,2
575,tumor,1
576,surgery,1
577,,0
578,,1
579,,0
580, weight,2
581,,1
582,,0
583,,0
584, pain,2
585,,1
586,,0
587, dizziness,2
588,,1
589,,0
590,,1
591,,1
592, pain,2
593,,1
594,,0
595,,1
596,,0
597,,1
598,,1
599,,0
600,,0
601,,0
602,,1
603,,1
604,,1
605,,0
606,,0
607,,0
608,,0
609,,0
610,,1
611,,0
612,,1
613,,1
614,,0
615,,0
616,,0
617,,1
618,,0
619,,1
620,,0
621,,0
622,,1
623,pain,1
624, heart,2
625,,0
626,,1
627,,1
628, pain,2
629,,1
630,,1
631,,0
632,,0
633,,0
634,,1
635,,1
636,,1
637,,0
638,,0
639,,1
640,,0
641,surgery,1
642,,0
643, sore,2
644,,1
645,,1
646,,1
647,,1
648,,1
649,,0
650,,0
651,,1
652, high pain,3
653,,1
654,,1
655,,0
656,,1
657,,1
658,,0
659,,0
660, pain,2
661,,0
662,diabetes,1
663,,0
664,,0
665,cancer,1
666,,1
667,,0
668,,0
669,,0
670,,0
671,,1
672,,1
673,,0
674,cancer skin,2
675,,0
676,,0
677,,1
678,,0
679,,1
680,,1
681,,0
682,,0
683,,0
684,,1
685,,1
686,,0
687,,1
688,,0
689,,1
690,,0
691,,1
692,,0
693,,1
694,,0
695,,1
696,,1
697,,1
698,,1
699,,1
700,,1
701,,1
702,,1
703,,1
704,,1
705,,0
706,cosmetic,1
707,,0
708,,0
709,,1
710,,1
711,,1
712,,0
713,,0
714,,1
715,,1
716,,0
717,,0
718,,0
719,,0
720,,1
721,,1
722,,0
723,,0
724,,1
725,,0
726,,1
727,,1
728, gi,2
729,,1
730,,1
731,small,1
732,,1
733,,0
734,,0
735,,0
736, pain,2
737,,0
738,,0
739,,1
740,,0
741,,0
742,,1
743,,0
744,vascular,1
745,,1
746,,0
747,,1
748,,0
749, health,2
750,,0
751,,1
752,,0
753,,1
754,,0
755,,1
756,,1
757,,1
758,,0
759,,0
760,,0
761,,1
762, sleep,2
763,,0
764,,0
765,,0
766,,1
767,,0
768,,1
769,,0
770,,0
771, pain,2
772,breast,1
773,,1
774,,1
775,,1
776,,0
777,,0
778, cancer,2
779,,1
780,,1
781,melanoma,1
782,,0
783,,0
784,,0
785,,1
786,,0
787,pain,1
788,,1
789,,1
790,,0
791,,0
792,,0
793,,0
794,,1
795,,1
796,,0
797,,0
798,,0
