0,use,1
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,0
12,,0
13,,0
14,,0
15,,0
16,see ent,2
17,sound like,2
18,,0
19,,0
20,,0
21,ive get,2
22,need,1
23,,0
24,,0
25,,0
26,like,1
27,,0
28,,0
29,,0
30,,0
31,pleas,1
32,,0
33,,0
34,,0
35,pain,1
36,,0
37,,0
38,,0
39,,0
40,,0
41,,0
42,,0
43,,0
44,,0
45,,0
46,,0
47,,0
48,,0
49,,0
50,muscl,1
51,,0
52,,0
53,relat,1
54,may,1
55,evalu,1
56,,0
57,,0
58,still last,2
59,,0
60,,0
61,would,1
62,like best,2
63,,0
64,caus,1
65,,0
66,multipl,1
67,,0
68,week,1
69,,0
70,,0
71,see want,2
72,,0
73,,0
74,ankl,1
75,,0
76,skin,1
77,,0
78,,0
79,,0
80,,0
81,,0
82,besid mouth,2
83,,0
84,,0
85,,0
86,,0
87,,0
88,hurt,1
89,,0
90,,0
91,,0
92,,0
93,,0
94,,0
95,,0
96,help,1
97,,0
98,test pain blood,3
99,use,1
100,,0
101,,0
102,antibiot,1
103,shot,1
104,2,1
105,,0
106,,0
107,,0
108,,0
109,,0
110,,0
111,,0
112,,0
113,sound see doctor,3
114,,0
115,pain,1
116,week,1
117,,0
118,,0
119,,0
120,,0
121,,0
122,,0
123,teeth,1
124,cancer,1
125,small,1
126,could,1
127,,0
128,done,1
129,,0
130,,0
131,,0
132,,0
133,caus,1
134,heart rate,2
135,,0
136,,0
137,,0
138,caus,1
139,,0
140,,0
141,almost like,2
142,,0
143,,0
144,,0
145,,0
146,dentist,1
147,,0
148,like,1
149,,0
150,,0
151,,0
152,caus,1
153,,0
154,,0
155,like,1
156,,0
157,,0
158,,0
159,,0
160,,0
161,,0
162,,0
163,1,1
164,take,1
165,,0
166,mri,1
167,,0
168,one get,2
169,,0
170,,0
171,,0
172,,0
173,,0
174,,0
175,,0
176,,0
177,without,1
178,,0
179,good,1
180,help,1
181,,0
182,,0
183,,0
184,throat,1
185,,0
186,,0
187,,0
188,,0
189,,0
190,,0
191,,0
192,month,1
193,,0
194,lower,1
195,,0
196,,0
197,,0
198,,0
199,,0
200,,0
201,pain,1
202,seem pain,2
203,,0
204,caus,1
205,,0
206,,0
207,,0
208,,0
209,,0
210,,0
211,,0
212,could,1
213,,0
214,,0
215,normal,1
216,,0
217,,0
218,,0
219,,0
220,,0
221,,0
222,,0
223,,0
224,,0
225,,0
226,,0
227,,0
228,,0
229,,0
230,well,1
231,,0
232,help,1
233,,0
234,,0
235,day,1
236,,0
237,,0
238,help,1
239,,0
240,,0
241,infect,1
242,,0
243,,0
244,,0
245,,0
246,,0
247,,0
248,migrain,1
249,,0
250,,0
251,go throat,2
252,,0
253,symptom,1
254,,0
255,,0
256,,0
257,someth,1
258,,0
259,,0
260,,0
261,,0
262,,0
263,,0
264,infect help,2
265,,0
266,,0
267,,0
268,,0
269,doctor,1
270,pain,1
271,,0
272,,0
273,,0
274,like help,2
275,,0
276,,0
277,,0
278,go,1
279,,0
280,,0
281,,0
282,need ultrasound mammogram diagnost,4
283,sinus,1
284,,0
285,,0
286,urin blood,2
287,,0
288,,0
289,,0
290,want,1
291,,0
292,,0
293,,0
294,,0
295,,0
296,,0
297,pain sever get,3
298,,0
299,,0
300,pain,1
301,,0
302,,0
303,,0
304,,0
305,,0
306,,0
307,,0
308,,0
309,see,1
310,sometim,1
311,,0
312,like,1
313,n,1
314,breast tissu normal,3
315,,0
316,,0
317,,0
318,,0
319,,0
320,,0
321,,0
322,,0
323,,0
324,,0
325,test think,2
326,may ie,2
327,,0
328,throat,1
329,,0
330,side,1
331,dentist teeth,2
332,,0
333,,0
334,could,1
335,,0
336,anoth,1
337,,0
338,wrong,1
339,,0
340,caus like,2
341,,0
342,,0
343,ultrasound,1
344,,0
345,,0
346,old,1
347,,0
348,,0
349,,0
350,,0
351,,0
352,,0
353,breast doctor,2
354,like,1
355,,0
356,,0
357,callus,1
358,,0
359,,0
360,,0
361,,0
362,,0
363,,0
364,develop,1
365,,0
366,,0
367,,0
368,lower,1
369,back surgic,2
370,,0
371,,0
372,,0
373,,0
374,,0
375,,0
376,,0
377,,0
378,wors,1
379,tooth,1
380,,0
381,,0
382,,0
383,take,1
384,,0
385,start,1
386,,0
387,,0
388,three,1
389,symptom,1
390,,0
391,,0
392,,0
393,knee,1
394,,0
395,,0
396,pain,1
397,,0
398,famili,1
399,,0
400,,0
401,treatment,1
402,one,1
403,,0
404,,0
405,also,1
406,symptom,1
407,,0
408,shoulder lot,2
409,,0
410,,0
411,eye blood,2
412,,0
413,,0
414,red,1
415,,0
416,,0
417,past,1
418,,0
419,,0
420,,0
421,,0
422,,0
423,,0
424,good one,2
425,,0
426,,0
427,,0
428,,0
429,,0
430,would,1
431,,0
432,,0
433,well,1
434,new,1
435,,0
436,,0
437,,0
438,,0
439,canal need root teeth,4
440,,0
441,,0
442,,0
443,,0
444,need,1
445,concern,1
446,,0
447,,0
448,,0
449,,0
450,,0
451,,0
452,,0
453,sinus,1
454,area,1
455,,0
456,headach,1
457,,0
458,,0
459,,0
460,,0
461,,0
462,headach dizzi,2
463,pain period blood,3
464,,0
465,,0
466,,0
467,pregnanc period,2
468,,0
469,,0
470,,0
471,,0
472,problem,1
473,,0
474,throat,1
475,caus bad,2
476,,0
477,,0
478,leg,1
479,,0
480,,0
481,sore fever,2
482,3 pregnant,2
483,take,1
484,infect,1
485,,0
486,,0
487,,0
488,week get,2
489,,0
490,,0
491,,0
492,,0
493,,0
494,,0
495,,0
496,,0
497,,0
498,,0
499,oral help,2
500,,0
501,,0
502,,0
503,could,1
504,,0
505,,0
506,also sleep,2
507,could blood,2
508,,0
509,,0
510,,0
511,,0
512,get,1
513,,0
514,,0
515,help,1
516,,0
517,heart attack,2
518,,0
519,,0
520,,0
521,,0
522,day,1
523,infect,1
524,shoulder,1
525,,0
526,,0
527,,0
528,,0
529,,0
530,,0
531,,0
532,pain,1
533,,0
534,,0
535,problem doctor,2
536,,0
537,,0
538,,0
539,,0
540,pain,1
541,tooth,1
542,,0
543,,0
544,foot,1
545,get,1
546,surgeri,1
547,,0
548,,0
549,,0
550,right pain,2
551,tmj,1
552,,0
553,caus,1
554,,0
555,test,1
556,,0
557,,0
558,,0
559,,0
560,,0
561,,0
562,,0
563,normal,1
564,lower,1
565,,0
566,caus could,2
567,,0
568,,0
569,,0
570,,0
571,,0
572,,0
573,,0
574,,0
575,,0
576,,0
577,,0
578,,0
579,,0
580,,0
581,,0
582,,0
583,chest,1
584,go,1
585,possibl month,2
586,,0
587,,0
588,,0
589,,0
590,,0
591,,0
592,left,1
593,pain,1
594,,0
595,,0
596,,0
597,,0
598,,0
599,,0
600,,0
601,,0
602,caus,1
603,,0
604,,0
605,,0
606,help,1
607,,0
608,,0
609,,0
610,,0
611,,0
612,,0
613,,0
614,,0
615,,0
616,,0
617,,0
618,,0
619,,0
620,,0
621,,0
622,,0
623,,0
624,,0
625,,0
626,3 2,2
627,use,1
628,pain,1
629,test,1
630,,0
631,like,1
632,,0
633,,0
634,,0
635,,0
636,,0
637,,0
638,,0
639,pain,1
640,,0
641,send,1
642,,0
643,,0
644,infect,1
645,,0
646,,0
647,,0
648,,0
649,,0
650,pain,1
651,,0
652,,0
653,red,1
654,,0
655,caus,1
656,4 day,2
657,sleep,1
658,,0
659,first,1
660,,0
661,,0
662,head,1
663,,0
664,sign,1
665,cancer,1
666,,0
667,dizzi sinc,2
668,,0
669,,0
670,see pain,2
671,,0
672,make,1
673,help,1
674,cancer,1
675,,0
676,,0
677,,0
678,,0
679,,0
680,,0
681,pain,1
682,,0
683,caus,1
684,,0
685,,0
686,,0
687,,0
688,treatment,1
689,arm,1
690,,0
691,,0
692,2,1
693,symptom,1
694,,0
695,year,1
696,,0
697,,0
698,possibl,1
699,bad,1
700,,0
701,,0
702,,0
703,,0
704,,0
705,cant,1
706,,0
707,,0
708,,0
709,,0
710,,0
711,infect,1
712,pregnanc,1
713,,0
714,,0
715,,0
716,,0
717,,0
718,,0
719,,0
720,could,1
721,,0
722,,0
723,,0
724,,0
725,time doctor,2
726,,0
727,,0
728,,0
729,,0
730,,0
731,,0
732,,0
733,everi,1
734,,0
735,,0
736,pain,1
737,,0
738,could,1
739,studi,1
740,,0
741,,0
742,,0
743,,0
744,,0
745,dentist like tooth,3
746,caus tight extrem,3
747,,0
748,pain,1
749,,0
750,,0
751,use,1
752,,0
753,,0
754,,0
755,,0
756,,0
757,,0
758,,0
759,,0
760,test blood,2
761,,0
762,,0
763,,0
764,,0
765,get,1
766,,0
767,,0
768,,0
769,,0
770,tooth,1
771,could,1
772,breast,1
773,,0
774,caus,1
775,symptom one,2
776,like,1
777,,0
778,,0
779,get,1
780,,0
781,,0
782,antibiot take,2
783,get,1
784,,0
785,,0
786,,0
787,,0
788,need,1
789,,0
790,,0
791,,0
792,,0
793,,0
794,,0
795,help,1
796,,0
797,,0
798,infect doctor,2
799,without,1
800,,0
