len_answer_content,len_user_intro,len_question_content,user_exp,len_user_edu,num_user_interst,num_user_followed,num_question_tags,num_user_saved,num_user_thanks,num_user_agrees,num_user_helped,num_user_recommend,ac_qc_overlap,ac_qt_overlap,ac_ui_overlap,qc_qt_overlap,qc_ui_overlap,qt_ui_overlap
0.160377358491,0.0405503258508,0.275675675676,0.25,0.822368421053,0.774647887324,1.0,0.444444444444,0.00559701492537,0.0108288213244,0.0322302416406,0.00711620205816,0.0982986767486,0.25,0.5,0.625,0.363636363636,0.285714285714,0.272727272727
0.129245283019,0.110427226647,0.594594594595,0.59375,0.217105263158,0.169014084507,1.0,0.222222222222,0.294776119403,0.286807580175,0.363523453349,0.272736387667,0.539382482672,0.375,0.125,0.125,0.272727272727,0.142857142857,0.0909090909091
0.190566037736,0.202027516293,0.616216216216,0.53125,0.342105263158,0.605633802817,1.0,0.444444444444,0.00373134328358,0.0134839650146,0.0128548362613,0.00237229539564,0.177693761815,0.75,0.75,0.5,0.363636363636,0.142857142857,0.454545454545
0.0971698113208,0.0,0.172972972973,0.765625,0.0789473684211,0.352112676056,1.0,0.288888888889,0.143656716418,0.119507496876,0.0968908270428,0.0402600638027,0.221172022684,0.125,0.125,0.125,0.0,0.0,0.0909090909091
0.00943396226415,0.0716871832006,0.372972972973,0.78125,0.0,0.0,0.421052631579,0.377777777778,0.00186567164179,0.00572678050812,0.00416074410389,0.0012276333407,0.00504095778198,0.125,0.25,0.0,0.272727272727,0.0,0.0
0.0905660377358,0.0677045619117,0.227027027027,0.4375,0.144736842105,0.183098591549,1.0,0.111111111111,0.14552238806,0.138015410246,0.235789299367,0.0450990700006,0.63768115942,0.625,0.125,0.0,0.0909090909091,0.142857142857,0.0909090909091
0.0462264150943,0.87509051412,0.572972972973,0.75,0.190789473684,0.929577464789,1.0,0.288888888889,0.0820895522388,0.0697105372761,0.0860025116266,0.032331870453,0.201008191556,0.125,0.125,0.125,0.454545454545,0.142857142857,0.0909090909091
0.252830188679,0.19188993483,0.545945945946,0.234375,0.269736842105,0.183098591549,1.0,0.6,0.0858208955224,0.163213244481,0.115017319184,0.076234532704,0.441083805923,0.875,0.625,0.125,0.636363636364,0.142857142857,0.181818181818
0.0981132075472,0.194786386676,0.518918918919,0.296875,0.184210526316,0.492957746479,1.0,0.377777777778,1.0,0.451530612245,0.155500048301,0.614697615805,0.505356017643,0.5,0.375,0.25,0.363636363636,0.142857142857,0.454545454545
0.0452830188679,0.186821144098,0.464864864865,0.640625,0.256578947368,0.112676056338,1.0,0.422222222222,0.287313432836,0.285453977509,0.256717221203,0.181064277227,0.332073093888,0.375,0.5,0.125,0.636363636364,0.142857142857,0.0909090909091
