len_answer_content,len_user_intro,len_question_content,user_exp,len_user_edu,num_user_interst,num_user_followed,num_question_tags,num_user_saved,num_user_thanks,num_user_agrees,num_user_helped,num_user_recommend,ac_qc_overlap,ac_qt_overlap,ac_ui_overlap,qc_qt_overlap,qc_ui_overlap,qt_ui_overlap
0.0955993930197,0.0456372664933,0.275675675676,0.405405405405,0.0928270042194,0.183098591549,1.0,0.444444444444,0.14552238806,0.138082719488,0.235789299367,0.045099123842,0.278526257905,0.0,0.25,0.2,0.363636363636,0.0,0.142857142857
0.217754172989,0.124852210925,0.594594594595,0.135135135135,0.122362869198,0.281690140845,1.0,0.222222222222,0.00186567164179,0.00432077878133,0.00272552889061,0.000441999776049,0.0329942260104,0.2,0.25,0.1,0.272727272727,0.2,0.142857142857
0.0796661608498,0.0156065263656,0.616216216216,0.0,0.198312236287,0.12676056338,1.0,0.444444444444,0.0,0.00663734089903,0.00530615624526,0.000395933856165,0.0769865273577,0.2,0.25,0.1,0.363636363636,0.2,0.142857142857
0.165402124431,0.228659257508,0.172972972973,0.175675675676,0.172995780591,0.338028169014,1.0,0.288888888889,0.00746268656716,0.0132486530102,0.0101776078826,0.00133830424767,0.0250206213913,0.0,0.25,0.2,0.0,0.0,0.142857142857
0.0804248861912,0.0451643414519,0.372972972973,0.445945945946,0.181434599156,0.605633802817,1.0,0.377777777778,0.0149253731343,0.0143939196752,0.0156700661027,0.00253754993637,0.0225460544405,0.2,0.25,0.2,0.272727272727,0.2,0.285714285714
0.046282245827,0.0416174036415,0.227027027027,0.445945945946,0.0590717299578,0.0140845070423,0.0526315789474,0.111111111111,0.0,0.00156172727036,0.00120061272649,0.000358902570181,0.0145724498213,0.0,0.25,0.0,0.0909090909091,0.0,0.142857142857
0.16464339909,0.130763773942,0.572972972973,0.310810810811,0.0759493670886,0.140845070423,0.105263157895,0.288888888889,0.0,0.000572633332466,0.000124201316534,7.52842303907e-05,0.0357437448447,0.2,0.25,0.3,0.454545454545,0.2,0.142857142857
0.119878603945,0.118704185387,0.545945945946,0.189189189189,0.101265822785,0.112676056338,1.0,0.6,0.0149253731343,0.0180379499727,0.00658956984944,0.0019488458991,0.00549903766841,0.4,0.5,0.1,0.545454545455,0.2,0.142857142857
0.188163884674,0.0860723575313,0.518918918919,0.391891891892,0.151898734177,0.507042253521,1.0,0.377777777778,0.0111940298507,0.0255342408704,0.0136483446725,0.0061257486694,0.0371185042618,0.0,0.25,0.1,0.363636363636,0.0,0.142857142857
0.0993930197269,0.0456372664933,0.464864864865,0.405405405405,0.0928270042194,0.183098591549,1.0,0.422222222222,0.14552238806,0.138082719488,0.235789299367,0.045099123842,0.278526257905,0.4,0.25,0.2,0.545454545455,0.2,0.142857142857
0.163884673748,0.0,0.508108108108,0.391891891892,0.164556962025,0.0422535211268,0.0,0.133333333333,0.0,7.80863635181e-05,1.38001462816e-05,1.03991323835e-05,0.0162221611218,0.2,0.25,0.1,0.363636363636,0.2,0.142857142857
0.170713201821,0.229132182549,0.464864864865,0.445945945946,0.185654008439,0.140845070423,1.0,0.177777777778,0.139925373134,0.425909055415,0.158480879897,0.0759797054945,0.184492713775,0.0,0.25,0.1,0.272727272727,0.0,0.142857142857
0.150986342944,0.0522582170726,0.481081081081,0.337837837838,0.130801687764,0.507042253521,1.0,0.244444444444,0.0373134328358,0.054113849918,0.0744241888964,0.0143016901411,0.161121803684,0.2,0.25,0.1,0.454545454545,0.0,0.142857142857
