0,,0
1,,1
2,,1
3,,0
4,,1
5,,0
6,,0
7,,1
8,,1
9,,0
10,,0
11,,1
12,cancer,1
13,,0
14,,1
15,,0
16,,1
17,,1
18,,1
19,,1
20,,1
21,,1
22,,0
23,,0
24,,1
25,,1
26,,0
27,,1
28,,0
29,,0
30,,1
31,,1
32,,0
33, surgery,2
34,,0
35, pain,2
36, pain,2
37,,0
38,,1
39,,1
40,,1
41,,1
42,,0
43,pain,1
44,,1
45,,1
46,,1
47,,0
48,,0
49, tmj,2
50,,1
51,,1
52,,0
53, pain tooth,3
54,,1
55,,1
56,,1
57,,1
58,,0
59,,0
60,,1
61,surgery,1
62,,0
63,,1
64,,1
65,,0
66,,1
67,,1
68,,0
69,,1
70,,1
71,,1
72, sleep apnea pain,4
73,,1
74,,1
75,,0
76, skin,2
77,,1
78,,1
79,,0
80,,1
81,,0
82,,1
83,,1
84, pain,2
85,,1
86,,1
87,cough,1
88,,1
89, sleep,2
90,,1
91,,0
92,,0
93,,0
94,,0
95,,1
96, pain,2
97,,1
98,,0
99,,1
100,,0
101,,0
102,,1
103,,1
104,,1
105,,0
106,,1
107,,0
108,,0
109,cancer,1
110,,0
111,,1
112,,1
113,,0
114, female,2
115,,0
116, fatigue,2
117,,1
118,,0
119,,1
120,,1
121,,1
122,,1
123, teeth wisdom,3
124,,0
125,,0
126,,0
127,,0
128,,1
129,,1
130,,1
131,,1
132,,1
133,,0
134,,0
135,,1
136,,0
137,,1
138,,0
139, pain,2
140,,1
141,,1
142,,0
143,,1
144,,0
145, pain,2
146,,1
147,,0
148,,0
149,,0
150,,1
151,,1
152,,1
153,,0
154,,0
155,,0
156,,1
157,,1
158,,0
159,,0
160,,1
161,,1
162,,1
163,,0
164,,1
165,,1
166, mri,2
167,,1
168,,0
169,,1
170,,1
171,,0
172,,0
173,,1
174,,0
175,,1
176,,0
177,,0
178,,1
179,,1
180,,1
181,,1
182,,0
183,,0
184,,1
185,,1
186,,1
187, breast,2
188,,1
189,,1
190,infection,1
191,,1
192,,1
193,,1
194,,1
195,,1
196,,0
197,,1
198,,1
199,,1
200,,0
201,,1
202, pain,2
203,,1
204,,0
205,,0
206,,0
207,,0
208,,1
209,,1
210,,0
211,,1
212,,0
213,,1
214,,0
215,xray cancer,2
216,,0
217,,1
218,,1
219,,1
220,,0
221,,1
222,,0
223, pain cancer,3
224,,1
225,,0
226,,1
227,,0
228,,0
229,,1
230,,0
231,,1
232,,1
233,,0
234,,0
235,,0
236,,0
237,,1
238,,1
239,,0
240,,0
241,,1
242,sore,1
243,,1
244,,1
245,,0
246,,1
247,,1
248,,1
249,,0
250,,1
251,,0
252,infection skin,2
253,,1
254,,1
255,,1
256, pain,2
257, cancer,2
258,,0
259,,1
260, pain,2
261,,0
262,,1
263,,0
264,,1
265,,1
266,,0
267,,0
268, blood,2
269,,1
270,,1
271,,1
272,,0
273,,0
274,,1
275,,1
276,,1
277,,0
278,,1
279,,0
280,,1
281,nasal,1
282,,0
283,,1
284,,0
285,,1
286,,1
287, high,2
288,,0
289,breast,1
290,,0
291,,1
292,,0
293,,1
294, surgery,2
295,,0
296,,1
297,,1
298,,0
299,,1
300, pain,2
301,,1
302,,0
303,,0
304,surgery,1
305,,0
306,,1
307,pain,1
308,,0
309,,1
310,,0
311,,0
312,,1
313,,1
314,ultrasound mammogram breast scan,4
315,,0
316,,0
317,,1
318,,1
319,,0
320,,0
321,,0
322,,0
323,,1
324,,0
325, pain,2
326,,1
327,,0
328,,1
329, mouth,2
330,,0
331, teeth,2
332,,0
333,,0
334,,1
335,,0
336,,0
337,,0
338,,1
339,,1
340,,0
341,,1
342,,0
343,,0
344,breast cancer,2
345,,0
346,,0
347, surgery,2
348,,1
349,,1
350,,0
351,,0
352,,0
353, breast,2
354,,0
355, surgery,2
356,surgery,1
357,toe,1
358,pain,1
359,,1
360,,1
361,,0
362,,1
363,neck,1
364,cancer,1
365,,0
366,,0
367,,1
368,,0
369, hernia surgery inguinal,4
370,abscess dental,2
371, pain,2
372,,1
373,,1
374,,0
375,,0
376,,0
377,,0
378,,1
379,,0
380,,0
381,,0
382,,1
383,,0
384, pain,2
385,,0
386, pain tooth,3
387,,0
388,,1
389, pain back,3
390,,0
391,,0
392,,1
393,,0
394,,0
395,infection,1
396,,0
397,,0
398,,1
399,,0
400,,0
401,,0
402,,1
403,,0
404,,1
405,,1
406,,1
407,,1
408,,1
409,,1
410,,0
411,,0
412,,1
413,,1
414,,1
415,,0
416,,1
417,,0
418,,1
419,,1
420,,0
421,,1
422,,1
423,,1
424,female,1
425,,1
426,,0
427,,0
428,,1
429,,0
430,,1
431,,1
432,,1
433,,1
434,,0
435, lung disease,3
436,,0
437,,0
438, pain,2
439,,1
440,,1
441,,1
442,,0
443,surgery,1
444, surgery,2
445,,0
446,,1
447,,1
448, pain,2
449,,1
450,,0
451,,0
452,,1
453,,0
454,,1
455,,0
456,,1
457,,1
458,,1
459,,0
460,,1
461,,1
462,,1
463,,0
464,breast cancer,2
465,,1
466,,1
467,,1
468,,1
469,,0
470,,1
471,,1
472,,1
473,,0
474,,0
475, tooth,2
476,,0
477, pain,2
478,,0
479,,1
480,,1
481,,1
482,,1
483,,1
484,,1
485,,0
486,,0
487,,1
488,,1
489,,0
490,,1
491,pain,1
492,,1
493,,1
494,,0
495,,1
496,,0
497,,1
498,,1
499,,1
500, surgery,2
501,,0
502,,0
503,,0
504, nerve,2
505,,1
506,,1
507, abdominal pain,3
508,,0
509,,0
510, bad,2
511,,1
512,,0
513,,1
514,,1
515,,0
516,,0
517,,1
518,,1
519,,1
520,,1
521,,1
522,,1
523,,1
524,,1
525,,0
526, male cancer,3
527,,0
528,,0
529,,0
530,,0
531, pain,2
532,,1
533,,1
534,,1
535,,0
536,,0
537, pain,2
538,,0
539,,0
540,,1
541, tooth,2
542,,0
543,cancer,1
544,,0
545,,1
546,,0
547,,0
548,,0
549,,0
550,,1
551,,1
552,,0
553,,0
554,,0
555,,0
556,,0
557,,1
558, pain,2
559,heart,1
560,,1
561,,0
562,,0
563,,1
564, swollen,2
565,,1
566,,1
567, pain,2
568,,0
569,,0
570,,1
571,,0
572, pain,2
573,,0
574,,1
575,,0
576,,0
577,,0
578,,1
579, skin,2
580,,1
581,,1
582,,0
583,,1
584,,1
585,,1
586, tmj,2
587,,1
588, pain,2
589,,1
590,,1
591,,1
592, pain,2
593,,1
594,,0
595,,1
596,,0
597,,1
598,,1
599,itchy,1
600,,0
601,,0
602, pain,2
603,,0
604,,1
605,pain,1
606,,0
607,,0
608,,0
609,,0
610,,1
611,,1
612,,1
613,,1
614,,0
615,,0
616,,0
617,,1
618,,0
619,,1
620,,0
621,,0
622,,1
623,,0
624,,1
625, pain,2
626,,1
627,,1
628,,1
629,,1
630,,1
631,,0
632,,0
633,,0
634,,1
635,,1
636,,1
637,,0
638,,0
639,,1
640,,0
641,pain,1
642,,0
643,,1
644, taking,2
645, pain,2
646,,1
647,,1
648,,1
649,,0
650,,0
651,,1
652,,1
653,,1
654,,1
655,,0
656,,1
657,,0
658,,0
659,,1
660, pain,2
661,,0
662,diabetes,1
663,,0
664,,0
665,cancer,1
666,,1
667,,0
668,,0
669,,0
670, skin,2
671,,1
672,,1
673,,1
674,cancer,1
675,,0
676,,1
677,,1
678,,0
679,,1
680,,1
681,,0
682,,0
683,,0
684,,1
685,,0
686,,0
687,,1
688,,0
689,,1
690,,0
691,,1
692,,0
693,,1
694,,0
695,,1
696,,1
697,,1
698,,1
699,,1
700,,1
701,,1
702,,0
703,,1
704,,1
705,,0
706,,0
707,,0
708,,0
709,,1
710,,1
711,,0
712,,1
713,,1
714,,1
715,,1
716,,0
717,surgery replacement,2
718,,0
719,,1
720,,1
721,,1
722,,0
723,,0
724,,1
725,,0
726,,1
727,,1
728,,1
729,,0
730,,1
731,,0
732,,1
733,,0
734,,1
735,sleep adhd,2
736, pain sleep,3
737,,0
738,,0
739,,1
740, pain,2
741,,0
742, 2,2
743,,0
744,,0
745,,1
746,,0
747,,0
748,,0
749,,1
750,,1
751,,1
752,,0
753,,1
754,,0
755,,1
756,,1
757,,1
758,,1
759,,0
760,,0
761,,1
762, headache,2
763,,0
764,,0
765,,0
766,,1
767,,0
768,,0
769,,1
770,,0
771,,1
772,needle biopsy breast,3
773,,1
774,,1
775,,1
776,,0
777,,0
778,,0
779,,1
780,,1
781,,0
782,,0
783,,0
784,,0
785,,1
786,,0
787,,0
788,,1
789,,1
790,,0
791,,0
792,,0
793,,0
794,,1
795, migraine headache,3
796,,0
