len_answer_content,len_user_intro,len_question_content,user_exp,len_user_edu,num_user_interst,num_user_followed,num_question_tags,num_user_saved,num_user_thanks,num_user_agrees,num_user_helped,num_user_recommend,ac_qc_overlap,ac_qt_overlap,ac_ui_overlap,qc_qt_overlap,qc_ui_overlap,qt_ui_overlap
0.297335203366,0.0248840151835,0.275675675676,0.460317460317,0.0928270042194,0.169014084507,1.0,0.444444444444,0.0,0.0102306450773,0.0157459669072,0.00108767509153,0.0383502170767,0.3,0.454545454545,0.230769230769,0.363636363636,0.25,0.333333333333
0.0967741935484,0.268873892872,0.594594594595,0.269841269841,0.426160337553,0.69014084507,1.0,0.222222222222,0.917910447761,1.0,1.0,1.0,0.998552821997,0.2,0.0909090909091,0.0769230769231,0.272727272727,0.125,0.111111111111
0.349228611501,0.0619991564741,0.616216216216,0.333333333333,0.160337552743,0.718309859155,1.0,0.444444444444,0.0167910447761,0.0227260894466,0.0175192857044,0.00354263964017,0.178002894356,0.2,0.363636363636,0.230769230769,0.363636363636,0.125,0.222222222222
0.328190743338,0.118304512864,0.172972972973,0.571428571429,0.189873417722,0.591549295775,1.0,0.288888888889,0.47947761194,0.342140886135,0.271931882478,0.25813793327,0.727206946454,0.0,0.0909090909091,0.0769230769231,0.0,0.0,0.111111111111
0.338008415147,0.124841838887,0.372972972973,0.396825396825,0.0,0.0422535211268,1.0,0.377777777778,0.600746268657,0.422424116208,0.265839117895,0.0255943835123,0.492040520984,0.4,0.545454545455,0.0769230769231,0.272727272727,0.125,0.111111111111
0.0561009817672,0.0520877266976,0.227027027027,0.507936507937,0.198312236287,0.267605633803,1.0,0.111111111111,0.0652985074627,0.0696881345343,0.118094751804,0.0533376614347,0.652677279305,0.0,0.0909090909091,0.0769230769231,0.0909090909091,0.125,0.333333333333
0.159887798036,0.0115984816533,0.572972972973,0.253968253968,0.455696202532,0.633802816901,1.0,0.288888888889,0.00186567164179,0.00476388816577,0.00518195492872,0.000784134753333,0.169319826339,0.3,0.181818181818,0.230769230769,0.454545454545,0.375,0.333333333333
0.0617110799439,0.264445381695,0.545945945946,0.460317460317,0.215189873418,0.197183098592,1.0,0.6,0.167910447761,0.221716041027,0.115541724742,0.269283591067,0.345875542692,0.2,0.0909090909091,0.0,0.545454545455,0.125,0.111111111111
0.0799438990182,0.0113876001687,0.518918918919,0.619047619048,0.20253164557,0.535211267606,1.0,0.377777777778,0.134328358209,0.113994897694,0.080482453114,0.0339984349632,0.505788712012,0.1,0.0909090909091,0.0769230769231,0.363636363636,0.0,0.111111111111
0.0,0.0343736819907,0.464864864865,0.0,0.253164556962,0.0281690140845,1.0,0.422222222222,0.0298507462687,0.0344145363669,0.0347418682638,0.00999402912599,0.420405209841,0.0,0.0,0.0,0.545454545455,0.0,0.0
0.158485273492,0.112399831295,0.508108108108,0.396825396825,0.147679324895,0.774647887324,1.0,0.133333333333,0.0373134328358,0.0330868954027,0.0542897754716,0.0182749473349,0.366136034732,0.3,0.181818181818,0.0769230769231,0.363636363636,0.375,0.444444444444
0.152875175316,0.105229860818,0.464864864865,0.269841269841,0.147679324895,0.197183098592,1.0,0.177777777778,0.00746268656716,0.0116624147446,0.00840428908546,0.0017658100802,0.0868306801737,0.3,0.0909090909091,0.0769230769231,0.272727272727,0.0,0.111111111111
0.241234221599,0.0404892450443,0.481081081081,0.444444444444,0.0928270042194,0.183098591549,1.0,0.244444444444,0.14552238806,0.137970531577,0.235789299367,0.045088655173,0.732995658466,0.5,0.363636363636,0.153846153846,0.454545454545,0.125,0.333333333333
0.361851332398,0.0510333192746,0.610810810811,0.460317460317,0.143459915612,0.140845070423,0.789473684211,0.288888888889,0.0,0.00661217264539,0.00635496736265,0.000230384750408,0.140376266281,0.2,0.181818181818,0.153846153846,0.454545454545,0.25,0.222222222222
0.157082748948,0.434415858288,0.405405405405,0.460317460317,0.122362869198,0.253521126761,1.0,0.4,0.00746268656716,0.00713281616077,0.00994300539586,0.00107557114309,0.0383502170767,0.2,0.181818181818,0.153846153846,0.363636363636,0.125,0.333333333333
0.166900420757,0.00105440742303,0.524324324324,0.365079365079,0.0042194092827,0.112676056338,0.368421052632,0.0,0.0,0.00184828447962,0.000959110166568,0.000222870528997,0.0383502170767,0.3,0.0,0.0769230769231,0.0,0.125,0.0
0.115007012623,0.0826655419654,0.405405405405,0.52380952381,0.126582278481,0.746478873239,1.0,0.222222222222,0.0111940298507,0.0278544280731,0.0111022176835,0.00297593427751,0.284370477569,0.1,0.0909090909091,0.153846153846,0.272727272727,0.375,0.111111111111
0.293127629734,0.0411218894981,0.567567567568,0.428571428571,0.084388185654,0.183098591549,1.0,0.355555555556,0.0,0.00833029624616,0.00628596663125,0.00078885792452,0.103473227207,0.2,0.272727272727,0.0769230769231,0.545454545455,0.25,0.222222222222
0.34221598878,0.0,0.118918918919,0.222222222222,0.143459915612,0.056338028169,1.0,0.444444444444,0.0,0.00825219971885,0.0100327063467,0.000735532889534,0.0882778581766,0.2,0.363636363636,0.0769230769231,0.272727272727,0.0,0.333333333333
0.356241234222,0.037958667229,0.227027027027,0.714285714286,0.130801687764,0.225352112676,1.0,0.111111111111,0.00746268656716,0.00968396938616,0.00808688572099,0.00143635150456,0.13024602026,0.2,0.363636363636,0.307692307692,0.181818181818,0.125,0.222222222222
0.193548387097,0.10986925348,0.567567567568,0.650793650794,0.164556962025,0.112676056338,1.0,0.266666666667,0.287313432836,0.285416775134,0.256717221203,0.181055345332,0.382054992764,0.1,0.0909090909091,0.0769230769231,0.545454545455,0.125,0.111111111111
0.26507713885,0.0,0.313513513514,0.0793650793651,0.130801687764,0.0281690140845,0.0,0.0444444444444,0.0,5.20643515385e-05,1.38001462816e-05,0.0,0.0882778581766,0.0,0.0909090909091,0.0769230769231,0.0,0.0,0.111111111111
0.297335203366,0.0248840151835,0.508108108108,0.460317460317,0.0928270042194,0.169014084507,1.0,0.377777777778,0.0,0.0102306450773,0.0157459669072,0.00108767509153,0.0383502170767,0.1,0.272727272727,0.230769230769,0.454545454545,0.125,0.111111111111
0.269284712482,0.179460143399,0.162162162162,0.31746031746,0.0970464135021,0.169014084507,1.0,0.511111111111,0.0317164179104,0.0616181600458,0.0385783089301,0.00660635573634,0.104196816208,0.3,0.363636363636,0.153846153846,0.272727272727,0.0,0.111111111111
0.100981767181,0.0105440742303,0.486486486486,0.507936507937,0.10970464135,0.0140845070423,1.0,0.377777777778,0.0,0.00338418285,0.0041124435919,0.000207783821827,0.0969609261939,0.0,0.0,0.0,0.272727272727,0.0,0.0
0.141654978962,0.0073808519612,0.459459459459,0.222222222222,0.0084388185654,0.12676056338,0.684210526316,0.533333333333,0.0,0.00447753423231,0.00292563101169,0.000636128273172,0.0897250361795,0.3,0.363636363636,0.0769230769231,0.454545454545,0.125,0.111111111111
0.356241234222,0.037958667229,0.194594594595,0.714285714286,0.130801687764,0.225352112676,1.0,0.111111111111,0.00746268656716,0.00968396938616,0.00808688572099,0.00143635150456,0.13024602026,0.1,0.363636363636,0.307692307692,0.0909090909091,0.0,0.222222222222
0.274894810659,0.0830873049346,0.216216216216,0.428571428571,0.113924050633,0.12676056338,1.0,0.0222222222222,0.00559701492537,0.0305357421773,0.0476381049639,0.00539652661975,0.0593342981187,0.4,0.0909090909091,0.0769230769231,0.0909090909091,0.125,0.0
0.394109396914,0.136651202024,0.172972972973,0.253968253968,0.244725738397,0.380281690141,1.0,0.133333333333,0.00373134328358,0.0181444265112,0.0277037936602,0.00257210220127,0.191027496382,0.3,0.454545454545,0.538461538462,0.272727272727,0.375,0.666666666667
0.11079943899,0.0497680303669,0.92972972973,0.0,0.0,0.0,0.473684210526,0.355555555556,0.0,0.00150986619462,0.000772808191767,0.000224661687828,0.112156295224,0.2,0.0909090909091,0.0,0.818181818182,0.0,0.0
0.377279102384,0.116406579502,0.562162162162,0.206349206349,0.286919831224,0.183098591549,1.0,0.288888888889,0.0205223880597,0.036106627792,0.0687523287747,0.00717675806586,0.16497829233,0.4,0.272727272727,0.230769230769,0.636363636364,0.125,0.111111111111
0.294530154278,0.0,0.459459459459,0.47619047619,0.210970464135,0.0,1.0,0.311111111111,0.0690298507463,0.0483677825793,0.0611415481004,0.0128065920509,0.824167872648,0.4,0.454545454545,0.0,0.454545454545,0.0,0.0
0.363253856942,0.0712779417967,0.464864864865,0.380952380952,0.164556962025,0.422535211268,1.0,0.111111111111,0.0,0.00773155620347,0.0105571119054,0.00084589120334,0.352387843705,0.4,0.0909090909091,0.230769230769,0.181818181818,0.25,0.222222222222
0.165497896213,0.250738085196,0.297297297297,0.460317460317,0.130801687764,0.788732394366,1.0,0.133333333333,0.0,0.00882490758578,0.00821798711066,0.00100469162386,0.0520984081042,0.3,0.0909090909091,0.0769230769231,0.272727272727,0.125,0.111111111111
0.115007012623,0.10670603121,0.524324324324,0.31746031746,0.0970464135021,0.746478873239,1.0,0.244444444444,0.106343283582,0.134612380903,0.109221257745,0.124985339703,0.55499276411,0.1,0.0909090909091,0.0769230769231,0.272727272727,0.125,0.111111111111
0.322580645161,0.0,0.318918918919,0.380952380952,0.0084388185654,0.0,0.0526315789474,0.0,0.0,0.000728900921539,0.000496805266136,0.000125433744006,0.0882778581766,0.4,0.0,0.0,0.0,0.0,0.0
0.339410939691,0.182834247153,0.572972972973,0.365079365079,0.113924050633,0.12676056338,1.0,0.4,0.0373134328358,0.0435778622377,0.0488801181293,0.0109203326477,0.174384949349,0.3,0.363636363636,0.153846153846,0.545454545455,0.25,0.222222222222
0.354838709677,0.0,0.454054054054,0.539682539683,0.139240506329,0.0281690140845,1.0,0.0,0.00186567164179,0.0146300827823,0.0222941363178,0.00374154096815,0.12518089725,0.3,0.0,0.0769230769231,0.0,0.125,0.0
0.368863955119,0.0381695487136,0.151351351351,0.253968253968,0.189873417722,0.352112676056,1.0,0.422222222222,0.00932835820896,0.0161139168012,0.00814208630611,0.00107628911021,0.040520984081,0.3,0.636363636364,0.0769230769231,0.454545454545,0.0,0.111111111111
0.368863955119,0.17355546183,0.437837837838,0.380952380952,0.198312236287,0.225352112676,0.631578947368,0.511111111111,0.0,0.00656010829385,0.0024702261844,0.000269213239686,0.00723589001447,0.5,0.272727272727,0.384615384615,0.363636363636,0.625,0.444444444444
0.158485273492,0.0482918599747,0.394594594595,0.936507936508,0.0,0.0281690140845,0.263157894737,0.355555555556,0.00186567164179,0.00505024209923,0.0042987455667,0.000548431031791,0.0882778581766,0.3,0.454545454545,0.0,0.454545454545,0.0,0.0
0.133239831697,0.324124841839,0.524324324324,0.301587301587,0.135021097046,0.30985915493,1.0,0.488888888889,0.0111940298507,0.02639662623,0.0210590232256,0.00513248575058,0.153400868307,0.2,0.0909090909091,0.0769230769231,0.636363636364,0.25,0.222222222222
0.215988779804,0.0170814002531,0.2,0.15873015873,0.113924050633,0.169014084507,1.0,0.111111111111,0.00186567164179,0.00833029624616,0.0116956239736,0.00153839493205,0.0412445730825,0.2,0.0909090909091,0.153846153846,0.0909090909091,0.0,0.111111111111
0.178120617111,0.0970054829186,0.562162162162,0.698412698413,0.130801687764,0.676056338028,1.0,0.355555555556,0.166044776119,0.224058936846,0.160267998841,0.0962793637161,0.687409551375,0.1,0.0909090909091,0.0769230769231,0.454545454545,0.25,0.111111111111
0.0967741935484,0.0430198228596,0.535135135135,0.603174603175,0.37552742616,0.507042253521,1.0,0.533333333333,0.0279850746269,0.0389701671266,0.0569187033383,0.0199066967886,0.458031837916,0.2,0.0909090909091,0.153846153846,0.545454545455,0.375,0.555555555556
0.0799438990182,0.0113876001687,0.513513513514,0.619047619048,0.20253164557,0.535211267606,1.0,0.4,0.134328358209,0.113994897694,0.080482453114,0.0339984349632,0.505788712012,0.2,0.181818181818,0.0769230769231,0.454545454545,0.125,0.222222222222
0.269284712482,0.058835934205,0.47027027027,0.730158730159,0.291139240506,0.295774647887,1.0,0.4,0.080223880597,0.146274795647,0.120219974332,0.063267092314,0.820549927641,0.2,0.181818181818,0.153846153846,0.272727272727,0.25,0.111111111111
0.103786816269,0.0,0.281081081081,0.269841269841,0.189873417722,0.323943661972,1.0,0.111111111111,0.0,0.019966678815,0.0114058209017,0.00111784098789,0.101302460203,0.3,0.181818181818,0.0769230769231,0.181818181818,0.125,0.111111111111
0.28190743338,0.0520877266976,0.535135135135,0.507936507937,0.198312236287,0.267605633803,1.0,0.155555555556,0.0652985074627,0.0696881345343,0.118094751804,0.0533376614347,0.652677279305,0.2,0.0909090909091,0.230769230769,0.272727272727,0.25,0.222222222222
